source_file,section,spread_index,left_page,right_page,left_table_id,right_table_id,pair_record_index,right_subrow_index,alignment_status,state,company,municipality,plant,installation_year,energy_source,primary_motor_type,primary_motor_number,primary_motor_hp,transmission_line_km,distribution_line_km,transmission_voltage,distribution_voltage,current_type,phases,cycles,transformer_stations,personnel,municipality_plant_location,electrical_installation_capacity_hp,total_waterfall_capacity_hp,waterfall_height_m,extension_m,adduction_material,pipe_diameter_mm,pipe_thickness_mm,watercourse_used,reservoir_capacity_m3,raw_left_cells_json,raw_right_cells_json
table_1_all.pdf,section_i,14,27,28,tbl-78.md,tbl-80.md,17,1,matched,São Paulo,Stefano & Maluf,Nova Horizonte,—,1919,Hydraulica...,T. H.,2,540,42,22,10000,2200,Alternativa...,3,60,3,4,,,,,,,,,,,"[""Stefano & Maluf"", ""Nova Horizonte"", ""—"", ""1919""]","[""Hydraulica..."", ""T. H."", ""2"", ""540"", ""42"", ""22"", ""10.000"", ""2.200"", ""Alternativa..."", ""3"", ""60"", ""3"", ""4""]"
table_1_all.pdf,section_i,14,27,28,tbl-78.md,tbl-80.md,17,2,matched,São Paulo,Stefano & Maluf,Nova Horizonte,—,1919,,,,,,,,220,,,,,,,,,,,,,,,,"[""Stefano & Maluf"", ""Nova Horizonte"", ""—"", ""1919""]","["""", """", """", """", """", """", """", ""220"", """", """", """", """", """"]"
table_1_all.pdf,section_i,14,27,28,tbl-78.md,tbl-80.md,18,1,matched,São Paulo,Empresa Força e Luz Parahybonense,Parahybuna,—,1913,Thermica...,M. V.,1,114,—,1,—,2200,Alternativa...,1,50,—,4,,,,,,,,,,,"[""Empresa Força e Luz Parahybonense"", ""Parahybuna"", ""—"", ""1913""]","[""Thermica..."", ""M. V."", ""1"", ""114"", ""—"", ""1"", ""—"", ""2.200"", ""Alternativa..."", ""1"", ""50"", ""—"", ""4""]"
table_1_all.pdf,section_i,14,27,28,tbl-78.md,tbl-80.md,18,2,matched,São Paulo,Empresa Força e Luz Parahybonense,Parahybuna,—,1913,,,,,,,,220,,,,,,,,,,,,,,,,"[""Empresa Força e Luz Parahybonense"", ""Parahybuna"", ""—"", ""1913""]","["""", """", """", """", """", """", """", ""220"", """", """", """", """", """"]"
table_1_all.pdf,section_i,14,27,28,tbl-78.md,tbl-80.md,19,1,right_only,São Paulo,,,,,Hydraulica...,T. H.,1,100,8,4,4000,120,Alternativa...,3,50,—,4,,,,,,,,,,,,"[""Hydraulica..."", ""T. H."", ""1"", ""100"", ""8"", ""4"", ""4.000"", ""120"", ""Alternativa..."", ""3"", ""50"", ""—"", ""4""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,1,1,matched,São Paulo,"The São Paulo Tramway, Light and Power Company, Limited",Parnahyba São Paulo,Parnahyba —,19011912,Hydraulica,T H,8,21500,30,2422,88000,2200,Alternativa,3,60,—,—,,,,,,,,,,,"[""The São Paulo Tramway, Light and Power Company, Limited"", ""Parnahyba São Paulo"", ""Parnahyba —"", ""1901 1912""]","[""Hydraulica"", ""T H"", ""8"", ""21 500"", ""30"", ""2 422"", ""88 000"", ""2 200"", ""Alternativa"", ""3"", ""60"", ""—"", ""—""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,2,1,matched,São Paulo,São Paulo Electric Company Limited (I),Sorocaba,Sorocaba,1911,Thermica,M V,4,13600,—,,40000,,,,,,,,,,,,,,,,,"[""São Paulo Electric Company Limited (I)"", ""Sorocaba"", ""Sorocaba"", ""1911""]","[""Thermica"", ""M V"", ""4"", ""13 600"", ""—"", """", ""40 000"", """", """", """", """", """", """"]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,3,1,matched,São Paulo,Companhia Francana de Electricidade,Patrocínio do Sap : :ahy,Esmeril,1913,Hydraulica,T H.,6,71400,63,192,88000,2080,Alternativa,3,60,—,16,,,,,,,,,,,"[""Companhia Francana de Electricidade"", ""Patrocínio do Sap : :ahy"", ""Esmeril"", ""1913""]","[""Hydraulica"", ""T H."", ""6"", ""71 400"", ""63"", ""192"", ""88 000"", ""2 080"", ""Alternativa"", ""3"", ""60"", ""—"", ""16""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,3,2,matched,São Paulo,Companhia Francana de Electricidade,Patrocínio do Sap : :ahy,Esmeril,1913,,,,,,,24000,,,,,,,,,,,,,,,,,"[""Companhia Francana de Electricidade"", ""Patrocínio do Sap : :ahy"", ""Esmeril"", ""1913""]","["""", """", """", """", """", """", ""24 000"", """", """", """", """", """", """"]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,4,1,matched,São Paulo,Rosa & Companhia,Piedade,—,1920,Hydraulica,T H,3,2500,80,50,16000,220,Alternativa,3,50,1,25,,,,,,,,,,,"[""Rosa & Companhia"", ""Piedade"", ""—"", ""1920""]","[""Hydraulica"", ""T H"", ""3"", ""2 500"", ""80"", ""50"", ""16 000"", ""220"", ""Alternativa"", ""3"", ""50"", ""1"", ""25""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,5,1,matched,São Paulo,Companhia Nacional de Estamparia,Pilar,Baptista,1914,Hydraulica,T H,1,105,3,3,2000,110,,,,,,,,,,,,,,,,"[""Companhia Nacional de Estamparia"", ""Pilar"", ""Baptista"", ""1914""]","[""Hydraulica"", ""T H"", ""1"", ""105"", ""3"", ""3"", ""2 000"", ""110"", """", """", """", """", """"]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,6,1,matched,São Paulo,Empresa de Electricidade São Paulo e Rio,Pindamonhangaba,Izabel,1908,Hydraulica,T H,1,1770,50,5,3000,2000,Alternativa,3,50,—,3,,,,,,,,,,,"[""Empresa de Electricidade São Paulo e Rio"", ""Pindamonhangaba"", ""Izabel"", ""1908""]","[""Hydraulica"", ""T H"", ""1"", ""1 770"", ""50"", ""5"", ""30 00."", ""2 000"", ""Alternativa"", ""3"", ""50"", ""—"", ""3""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,7,1,matched,São Paulo,Matheus & Companhia,Piracaia,Lagrado,1910,Hydraulica,T H.,1,4075,100,37,30000,220,Alternativa,3,60,1,11,,,,,,,,,,,"[""Matheus & Companhia"", ""Piracaia"", ""Lagrado"", ""1910""]","[""Hydraulica"", ""T H."", ""1"", ""4 075"", ""100"", ""37"", ""30 000"", ""220"", ""Alternativa"", ""3"", ""60"", ""1"", ""11""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,8,1,matched,São Paulo,Empresa Electrica de Piracicaba,Piracicaba,—,1909,Hydraulica,T H,1,4075,100,37,30000,110,,,,,,,,,,,,,,,,"[""Empresa Electrica de Piracicaba"", ""Piracicaba"", ""—"", ""1909""]","[""Hydraulica"", ""T H"", ""1"", ""4 075"", ""100"", ""37"", ""30 000"", ""110"", """", """", """", """", """"]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,9,1,matched,São Paulo,Empresa Electrica de Pirajuhy,Pirajuhy,—,1920,Hydraulica,T H.,1,110,6,5,4000,200,Alternativa,3,50,—,6,,,,,,,,,,,"[""Empresa Electrica de Pirajuhy"", ""Pirajuhy"", ""—"", ""1920""]","[""Hydraulica"", ""T H."", ""1"", ""110"", ""6"", ""5"", ""4 000"", ""200"", ""Alternativa"", ""3"", ""50"", ""—"", ""6""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,10,1,matched,São Paulo,Municipalidade de Pirassununga,Pirassununga,Central Electrica,1896,Hydraulica,T H,3,1150,—,35,4000,2300,Alternativa,3,50,—,20,,,,,,,,,,,"[""Municipalidade de Pirassununga"", ""Pirassununga"", ""Central Electrica"", ""1896""]","[""Hydraulica"", ""T H"", ""3"", ""1 150"", ""—"", ""35"", ""4 000"", ""2 300"", ""Alternativa"", ""3"", ""50"", ""—"", ""20""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,11,1,matched,São Paulo,S A Central Electrica de Rio Claro,Rio Claro > >,Corumbatahy Nova Mogy-Guaseú,19121920,Thermica,M V,1,18,—,5,—,110,,,,,,,,,,,,,,,,"[""S A Central Electrica de Rio Claro"", ""Rio Claro > >"", ""Corumbatahy Nova Mogy-Guaseú"", ""1912 1920""]","[""Thermica"", ""M V"", ""1"", ""18"", ""—"", ""5"", ""—"", ""110"", """", """", """", """", """"]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,12,1,matched,São Paulo,Empresa de Electricidade de Rio Preto,Rio Preto,—,1914,Hydraulica,T H,1,90,12,10,5050,100,Alternativa,2,50,1,4,,,,,,,,,,,"[""Empresa de Electricidade de Rio Preto"", ""Rio Preto"", ""—"", ""1914""]","[""Hydraulica"", ""T H"", ""1"", ""90"", ""12"", ""10"", ""5 050"", ""100"", ""Alternativa"", ""2"", ""50"", ""1"", ""4""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,13,1,matched,São Paulo,Companhia Força e Luz Norte de São Paulo,Sallesopolis,—,1911,Thermica,C I,1,1000,90,200,12000,220,Alternativa,3,50,2,95,,,,,,,,,,,"[""Companhia Força e Luz Norte de São Paulo"", ""Sallesopolis"", ""—"", ""1911""]","[""Thermica"", ""C I"", ""1"", ""1 000"", ""90"", ""200"", ""12 000"", ""220"", ""Alternativa"", ""3"", ""50"", ""2"", ""95""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,14,1,matched,São Paulo,Companhia Ituana Força e Luz,Salto,Lavras,1904,Hydraulica,T H,1,450,,,4500,110,,,,,,,,,,,,,,,,"[""Companhia Ituana Força e Luz"", ""Salto"", ""Lavras"", ""1904""]","[""Hydraulica"", ""T H"", ""1"", ""450"", """", """", ""4 500"", ""110"", """", """", """", """", """"]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,15,1,matched,São Paulo,Companhia Força e Luz Santa Cruz,Santa Cruz do Rio Pardo,Santa Cruz,1920,Hydraulica,T H.,2,2870,,,—,—,,,,,,,,,,,,,,,,"[""Companhia Força e Luz Santa Cruz"", ""Santa Cruz do Rio Pardo"", ""Santa Cruz"", ""1920""]","[""Hydraulica"", ""T H."", ""2"", ""2 870"", """", """", ""—"", ""—"", """", """", """", """", """"]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,16,1,matched,São Paulo,Germano Feha,Santa Isabel,—,1913,Thermica,M V,1,160,—,12,—,2200,Alternativa,3,50,—,9,,,,,,,,,,,"[""Germano Feha"", ""Santa Isabel"", ""—"", ""1913""]","[""Thermica"", ""M V"", ""1"", ""160"", ""—"", ""12"", ""—"", ""2 200"", ""Alternativa"", ""3"", ""50"", ""—"", ""9""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,17,1,matched,São Paulo,Companhia Força e Luz São Valentim,Santa Rita do Passa Quatro,São Valentim,1906,Hydraulica,T H,2,3000,84,16,11000,220,,,,,,,,,,,,,,,,"[""Companhia Força e Luz São Valentim"", ""Santa Rita do Passa Quatro"", ""São Valentim"", ""1906""]","[""Hydraulica"", ""T H"", ""2"", ""3 000"", ""84"", ""16"", ""11 000"", ""220"", """", """", """", """", """"]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,18,1,matched,São Paulo,Companhia de Electricidade São Simão—Cajurú,Santa Rosa,Itaipava,1914,Hydraulica,T H,4,2200,40,22,6000,220,Alternativa,3,60,1,20,,,,,,,,,,,"[""Companhia de Electricidade São Simão—Cajurú"", ""Santa Rosa"", ""Itaipava"", ""1914""]","[""Hydraulica"", ""T H"", ""4"", ""2 200"", ""40"", ""22"", ""6 000"", ""220"", ""Alternativa"", ""3"", ""60"", ""1"", ""20""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,19,1,right_only,São Paulo,,,,,Hydraulica,T H,1,120,24,9,10000,220,,,,,,,,,,,,,,,,,"[""Hydraulica"", ""T H"", ""1"", ""120"", ""24"", ""9"", ""10 000"", ""220"", """", """", """", """", """"]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,20,1,right_only,São Paulo,,,,,Hydraulica,T H,2,1200,40,300,8500,220,Alternativa,3,50,—,2,,,,,,,,,,,,"[""Hydraulica"", ""T H"", ""2"", ""1 200"", ""40"", ""300"", ""8 500"", ""220"", ""Alternativa"", ""3"", ""50"", ""—"", ""2""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,21,1,right_only,São Paulo,,,,,Hydraulica,T H,2,2000,60,—,"8,000",220,Alternativa,3,50,1,—,,,,,,,,,,,,"[""Hydraulica"", ""T H"", ""2"", ""2 000"", ""60"", ""—"", ""8,000"", ""220"", ""Alternativa"", ""3"", ""50"", ""1"", ""—""]"
table_1_all.pdf,section_i,15,29,30,tbl-82.md,tbl-84.md,22,1,right_only,São Paulo,,,,,Hydraulica,T H,2,2000,60,—,"8,000",110,,,,,,,,,,,,,,,,,"[""Hydraulica"", ""T H"", ""2"", ""2 000"", ""60"", ""—"", ""8,000"", ""110"", """", """", """", """", """"]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,1,1,matched,São Paulo,Companhia Décas de Santos,Santos,Itatinga,1920,Hydraulica...,T. H.,5,20000,28,53,45000,220,Alternativa...,3,60,1,50,,,,,,,,,,,"[""Companhia Décas de Santos"", ""Santos"", ""Itatinga"", ""1920""]","[""Hydraulica..."", ""T. H."", ""5"", ""20.000"", ""28"", ""53"", ""45.000"", ""220"", ""Alternativa..."", ""3"", ""60"", ""1"", ""50""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,2,1,matched,São Paulo,Companhia Paulista de Electricidade,São Carlos,Capão Preto,1912,Hydraulica...,T. H.,2,4890,72,368,10000,110,Alternativa...,3,60,3,85,,,,,,,,,,,"[""Companhia Paulista de Electricidade"", ""São Carlos"", ""Capão Preto"", ""1912""]","[""Hydraulica..."", ""T. H."", ""2"", ""4.890"", ""72"", ""368"", ""10.000"", ""110"", ""Alternativa..."", ""3"", ""60"", ""3"", ""85""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,3,1,matched,São Paulo,Empresa Força e Luz de São João da Bôa Vista,São João da Bôa Vista,Monjolinho,1908,Hydraulica...,T. H.,2,800,5,-,2000,110,Alternativa...,3,50,4,20,,,,,,,,,,,"[""Empresa Força e Luz de São João da Bôa Vista"", ""São João da Bôa Vista"", ""Monjolinho"", ""1908""]","[""Hydraulica..."", ""T. H."", ""2"", ""800"", ""5"", ""-"", ""2.000"", ""110"", ""Alternativa..."", ""3"", ""50"", ""4"", ""20""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,4,1,matched,São Paulo,Empresa Força e Luz do Barreiro,São José do Barreiro,Santa Ignêz,1914,Hydraulica...,T. H.,2,1600,1,72,8000,220,Alternativa...,3,50,1,-,,,,,,,,,,,"[""Empresa Força e Luz do Barreiro"", ""São José do Barreiro"", ""Santa Ignêz"", ""1914""]","[""Hydraulica..."", ""T. H."", ""2"", ""1.600"", ""1"", ""72"", ""8.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""-""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,5,1,matched,São Paulo,Companhia Força e Luz São José,São José dos Campos,—,1918,Hydraulica...,T. H.,1,15,4,4,6600,120,Alternativa...,3,50,1,-,,,,,,,,,,,"[""Companhia Força e Luz São José"", ""São José dos Campos"", ""—"", ""1918""]","[""Hydraulica..."", ""T. H."", ""1"", ""15"", ""4"", ""4"", ""6.600"", ""120"", ""Alternativa..."", ""3"", ""50"", ""1"", ""-""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,6,1,matched,São Paulo,Empresa Electrica de Sarapuhy,Sarapuhy,—,1909,Hydraulica...,T. H.,1,200,20,-,6000,220,Alternativa...,3,50,-,-,,,,,,,,,,,"[""Empresa Electrica de Sarapuhy"", ""Sarapuhy"", ""—"", ""1909""]","[""Hydraulica..."", ""T. H."", ""1"", ""200"", ""20"", ""-"", ""6.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""-"", ""-""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,7,1,matched,São Paulo,Municipalidade de Serra Negra,Serra Negra,Costas,1915,Thermica...,M. V.,1,6,-,-,-,220,Continua...,-,-,-,5,,,,,,,,,,,"[""Municipalidade de Serra Negra"", ""Serra Negra"", ""Costas"", ""1915""]","[""Thermica..."", ""M. V."", ""1"", ""6"", ""-"", ""-"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""5""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,8,1,matched,São Paulo,Companhia Luz e Força de Tatuhy,Tietê,Jurumirim,1909,Thermica...,M. V.,1,120,14,10,2200,220,Alternativa...,3,60,-,6,,,,,,,,,,,"[""Companhia Luz e Força de Tatuhy"", ""Tietê"", ""Jurumirim"", ""1909""]","[""Thermica..."", ""M. V."", ""1"", ""120"", ""14"", ""10"", ""2.200"", ""220"", ""Alternativa..."", ""3"", ""60"", ""-"", ""6""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,9,1,matched,São Paulo,Empresa Luz e Força de Tietê,Tietê,—,1920,Hydraulica...,T. H.,1,250,,,,,,,,,,,,,,,,,,,,"[""Empresa Luz e Força de Tietê"", ""Tietê"", ""—"", ""1920""]","[""Hydraulica..."", ""T. H."", ""1"", ""250"", """", """", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,10,1,matched,São Paulo,Municipalidade de Villa Bella,Villa Bella,—,1920,Hydraulica...,T. H.,3,2040,93,57,22000,2000,Alternativa...,3,50,3,20,,,,,,,,,,,"[""Municipalidade de Villa Bella"", ""Villa Bella"", ""—"", ""1920""]","[""Hydraulica..."", ""T. H."", ""3"", ""2.040"", ""93"", ""57"", ""22.000"", ""2.000"", ""Alternativa..."", ""3"", ""50"", ""3"", ""20""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,11,1,right_only,São Paulo,,,,,Hydraulica...,T. H.,1,200,18,-,6000,220,Alternativa...,3,50,1,-,,,,,,,,,,,,"[""Hydraulica..."", ""T. H."", ""1"", ""200"", ""18"", ""-"", ""6.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""-""]"
table_1_all.pdf,section_i,16,31,32,tbl-86.md,tbl-90.md,12,1,right_only,São Paulo,,,,,Hydraulica...,R. A.,1,4,2,4,120,120,Alternativa...,3,50,-,2,,,,,,,,,,,,"[""Hydraulica..."", ""R. A."", ""1"", ""4"", ""2"", ""4"", ""120"", ""120"", ""Alternativa..."", ""3"", ""50"", ""-"", ""2""]"
table_1_all.pdf,section_i,16,31,32,tbl-87.md,tbl-91.md,13,1,matched,Sergipe,Governo do Estado de Sergipe,Aracajá,—,1913,Thermica...,C. I.,3,450,-,37,-,470,-,-,-,-,33,,,,,,,,,,,"[""Governo do Estado de Sergipe"", ""Aracajá"", ""—"", ""1913""]","[""Thermica..."", ""C. I."", ""3"", ""450"", ""-"", ""37"", ""-"", ""470"", ""-"", ""-"", ""-"", ""-"", ""33""]"
table_1_all.pdf,section_i,16,31,32,tbl-87.md,tbl-91.md,14,1,matched,Sergipe,Municipalidade de Capella,Capella,—,1920,Thermica...,C. I.,1,45,-,4,-,110,Continua...,-,-,-,10,,,,,,,,,,,"[""Municipalidade de Capella"", ""Capella"", ""—"", ""1920""]","[""Thermica..."", ""C. I."", ""1"", ""45"", ""-"", ""4"", ""-"", ""110"", ""Continua..."", ""-"", ""-"", ""-"", ""10""]"
table_1_all.pdf,section_i,16,31,32,tbl-87.md,tbl-91.md,15,1,matched,Sergipe,Manoel Vieira Netto,Itabaiana,—,1918,Thermica...,M. V.,1,45,-,3,-,115,Continua...,-,-,-,3,,,,,,,,,,,"[""Manoel Vieira Netto"", ""Itabaiana"", ""—"", ""1918""]","[""Thermica..."", ""M. V."", ""1"", ""45"", ""-"", ""3"", ""-"", ""115"", ""Continua..."", ""-"", ""-"", ""-"", ""3""]"
table_1_all.pdf,section_i,16,31,32,tbl-87.md,tbl-91.md,16,1,matched,Sergipe,Alberto Munck,Laranjeiras,—,1919,Thermica...,M. V.,1,24,-,4,-,220,Continua...,-,-,-,2,,,,,,,,,,,"[""Alberto Munck"", ""Laranjeiras"", ""—"", ""1919""]","[""Thermica..."", ""M. V."", ""1"", ""24"", ""-"", ""4"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""2""]"
table_1_all.pdf,section_i,16,31,32,tbl-87.md,tbl-91.md,17,1,matched,Sergipe,Municipalidade de Propriá,Propriá,—,1920,Thermica...,M. V.,1,40,-,-,-,220,Continua...,-,-,-,7,,,,,,,,,,,"[""Municipalidade de Propriá"", ""Propriá"", ""—"", ""1920""]","[""Thermica..."", ""M. V."", ""1"", ""40"", ""-"", ""-"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""7""]"
table_1_all.pdf,section_i,16,31,32,tbl-87.md,tbl-91.md,18,1,matched,Sergipe,Manoel Vasconcellos Prado,Riachuelo,Riachuelo,1919,Thermica...,C. I.,2,25,-,1,-,220,Continua...,-,-,-,4,,,,,,,,,,,"[""Manoel Vasconcellos Prado"", ""Riachuelo"", ""Riachuelo"", ""1919""]","[""Thermica..."", ""C. I."", ""2"", ""25"", ""-"", ""1"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""4""]"
table_1_all.pdf,section_i,16,31,32,tbl-88.md,tbl-92.md,19,1,matched,Território do Acre,Governo do Territorio do Acre,Cruseiro do Sul,Cruseiro do Sul,1904,Thermica...,M. V.,1,10,-,16,-,110,Continua...,-,-,-,4,,,,,,,,,,,"[""Governo do Territorio do Acre"", ""Cruseiro do Sul"", ""Cruseiro do Sul"", ""1904""]","[""Thermica..."", ""M. V."", ""1"", ""10"", ""-"", ""16"", ""-"", ""110"", ""Continua..."", ""-"", ""-"", ""-"", ""4""]"
table_1_all.pdf,section_i,16,31,32,tbl-88.md,tbl-92.md,20,1,matched,Território do Acre,,Rio Branco,—,1916,Thermica...,M. V.,1,150,-,7,-,220,Continua...,-,-,-,10,,,,,,,,,,,"["""", ""Rio Branco"", ""—"", ""1916""]","[""Thermica..."", ""M. V."", ""1"", ""150"", ""-"", ""7"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""10""]"
table_1_all.pdf,section_i,16,31,32,tbl-88.md,tbl-92.md,21,1,matched,Território do Acre,,Villa Seabra,—,1920,Thermica...,M. V.,1,15,-,2,-,110,Continua...,-,-,-,2,,,,,,,,,,,"["""", ""Villa Seabra"", ""—"", ""1920""]","[""Thermica..."", ""M. V."", ""1"", ""15"", ""-"", ""2"", ""-"", ""110"", ""Continua..."", ""-"", ""-"", ""-"", ""2""]"
table_1_all.pdf,section_i,16,31,32,tbl-88.md,tbl-92.md,22,1,matched,Território do Acre,Costa Gomes & Companhia,Xapury,—,1914,Thermica...,C. I.,1,20,-,5,-,120,Continua...,-,-,-,2,,,,,,,,,,,"[""Costa Gomes & Companhia"", ""Xapury"", ""—"", ""1914""]","[""Thermica..."", ""C. I."", ""1"", ""20"", ""-"", ""5"", ""-"", ""120"", ""Continua..."", ""-"", ""-"", ""-"", ""2""]"
